,Lead_ID,Lead_Source,Sales_Rep,Industry,Region,Created_Date,Qualified_Date,Demo_Date,Proposal_Date,Closed_Date,Deal_Status,Deal_Value,Qualified_Flag,Demo_Flag,Proposal_Flag,Won_Flag,Days_to_Qualify,Days_to_Demo,Days_to_Proposal,Days_to_Close
15686,LEAD_114409,Facebook,Priya Mehta,Education,East,2025-12-29 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
5889,LEAD_100188,Nan,Rahul Sharma,Education,South,2025-12-29 10:41:08.238817,2026-01-02 10:41:08.238817,2026-01-05 10:41:08.238817,,,Lost,0.0,1,1,0,0,4.0,3.0,,
9246,LEAD_107305,Google Ads,Rohit Kapoor,Healthcare,East,2025-12-29 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
13590,LEAD_104386,Nan,Priya Mehta,Education,Unknown,2025-12-29 10:41:08.238817,2025-12-30 10:41:08.238817,2026-01-08 10:41:08.238817,2026-01-11 10:41:08.238817,2026-01-25 10:41:08.238817,Won,70475.0,1,1,1,1,1.0,9.0,3.0,14.0
889,LEAD_103327,Referral,Rohit Kapoor,Healthcare,Unknown,2025-12-29 10:41:08.238817,2025-12-31 10:41:08.238817,,,,Lost,0.0,1,0,0,0,2.0,,,
3167,LEAD_111845,Referral,Rohit Kapoor,Unknown,East,2025-12-29 10:41:08.238817,2026-01-05 10:41:08.238817,2026-01-09 10:41:08.238817,2026-01-11 10:41:08.238817,2026-01-21 10:41:08.238817,Won,5392.0,1,1,1,1,7.0,4.0,2.0,10.0
9974,LEAD_107791,Website,Neha Singh,Education,Unknown,2025-12-29 10:41:08.238817,2026-01-05 10:41:08.238817,,,,Lost,0.0,1,0,0,0,7.0,,,
16632,LEAD_100056,Website,Nan,Retail,East,2025-12-29 10:41:08.238817,2025-12-30 10:41:08.238817,,,,Lost,0.0,1,0,0,0,1.0,,,
4863,LEAD_115302,Website,Rahul Sharma,Education,Unknown,2025-12-29 10:41:08.238817,2026-01-01 10:41:08.238817,,,,Lost,0.0,1,0,0,0,3.0,,,
7605,LEAD_106478,Website,Neha Singh,Retail,South,2025-12-29 10:41:08.238817,2026-01-07 10:41:08.238817,,,,Lost,0.0,1,0,0,0,9.0,,,
6843,LEAD_113138,Linkedin,Amit Verma,Unknown,South,2025-12-29 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
2800,LEAD_107059,Facebook,Amit Verma,IT,East,2025-12-29 10:41:08.238817,2026-01-02 10:41:08.238817,,,,Lost,0.0,1,0,0,0,4.0,,,
6053,LEAD_113960,Facebook,Amit Verma,IT,North,2025-12-29 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
9994,LEAD_106374,Linkedin,Rahul Sharma,Education,East,2025-12-29 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
10240,LEAD_115343,Referral,Rahul Sharma,Unknown,East,2025-12-29 10:41:08.238817,2026-01-06 10:41:08.238817,,,,Lost,0.0,1,0,0,0,8.0,,,
817,LEAD_110874,Website,Amit Verma,Healthcare,East,2025-12-29 10:41:08.238817,2026-01-07 10:41:08.238817,,,,Lost,0.0,1,0,0,0,9.0,,,
2995,LEAD_107991,Linkedin,Priya Mehta,Healthcare,West,2025-12-29 10:41:08.238817,2026-01-02 10:41:08.238817,,,,Lost,0.0,1,0,0,0,4.0,,,
14654,LEAD_103655,Linkedin,Priya Mehta,Unknown,North,2025-12-29 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
8958,LEAD_112462,Website,Rahul Sharma,Education,Unknown,2025-12-29 10:41:08.238817,2026-01-03 10:41:08.238817,2026-01-07 10:41:08.238817,,,Lost,0.0,1,1,0,0,5.0,4.0,,
6541,LEAD_110635,Facebook,Rohit Kapoor,Retail,West,2025-12-29 10:41:08.238817,2025-12-30 10:41:08.238817,2026-01-13 10:41:08.238817,2026-01-18 10:41:08.238817,2026-01-24 10:41:08.238817,Won,174721.0,1,1,1,1,1.0,14.0,5.0,6.0
9341,LEAD_114383,Google Ads,Priya Mehta,IT,West,2025-12-29 10:41:08.238817,2026-01-04 10:41:08.238817,,,,Lost,0.0,1,0,0,0,6.0,,,
4762,LEAD_109240,Website,Nan,IT,East,2025-12-29 10:41:08.238817,2026-01-02 10:41:08.238817,2026-01-04 10:41:08.238817,,,Lost,0.0,1,1,0,0,4.0,2.0,,
7141,LEAD_105927,Google Ads,Neha Singh,Healthcare,Unknown,2025-12-29 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
12088,LEAD_110576,Google Ads,Priya Mehta,Finance,South,2025-12-29 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
13880,LEAD_101225,Google Ads,Neha Singh,Education,Unknown,2025-12-29 10:41:08.238817,2026-01-05 10:41:08.238817,,,,Lost,0.0,1,0,0,0,7.0,,,
7089,LEAD_102748,Google Ads,Priya Mehta,Unknown,North,2025-12-29 10:41:08.238817,2026-01-07 10:41:08.238817,,,,Lost,0.0,1,0,0,0,9.0,,,
3269,LEAD_115902,Linkedin,Priya Mehta,IT,North,2025-12-29 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
9442,LEAD_110435,Google Ads,Nan,Education,North,2025-12-29 10:41:08.238817,2025-12-30 10:41:08.238817,2026-01-13 10:41:08.238817,,,Lost,0.0,1,1,0,0,1.0,14.0,,
486,LEAD_117522,Nan,Priya Mehta,IT,East,2025-12-29 10:41:08.238817,2025-12-31 10:41:08.238817,2026-01-05 10:41:08.238817,,,Lost,0.0,1,1,0,0,2.0,5.0,,
16364,LEAD_115624,Facebook,Rahul Sharma,Unknown,South,2025-12-29 10:41:08.238817,2025-12-31 10:41:08.238817,,,,Lost,0.0,1,0,0,0,2.0,,,
6181,LEAD_102973,Facebook,Rahul Sharma,IT,North,2025-12-29 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
1527,LEAD_107957,Facebook,Priya Mehta,Finance,West,2025-12-29 10:41:08.238817,2026-01-05 10:41:08.238817,2026-01-07 10:41:08.238817,,,Lost,0.0,1,1,0,0,7.0,2.0,,
11495,LEAD_108693,Website,Nan,Finance,South,2025-12-29 10:41:08.238817,2026-01-03 10:41:08.238817,2026-01-13 10:41:08.238817,2026-01-31 10:41:08.238817,2026-02-09 10:41:08.238817,Won,191133.0,1,1,1,1,5.0,10.0,18.0,9.0
8489,LEAD_113218,Website,Priya Mehta,Finance,West,2025-12-29 10:41:08.238817,2026-01-04 10:41:08.238817,2026-01-08 10:41:08.238817,2026-01-27 10:41:08.238817,2026-01-29 10:41:08.238817,Lost,0.0,1,1,1,0,6.0,4.0,19.0,2.0
14913,LEAD_114946,Nan,Priya Mehta,IT,East,2025-12-30 10:41:08.238817,2026-01-08 10:41:08.238817,2026-01-14 10:41:08.238817,,,Lost,0.0,1,1,0,0,9.0,6.0,,
2999,LEAD_102868,Website,Priya Mehta,Retail,West,2025-12-30 10:41:08.238817,2026-01-01 10:41:08.238817,2026-01-02 10:41:08.238817,2026-01-04 10:41:08.238817,2026-01-18 10:41:08.238817,Lost,0.0,1,1,1,0,2.0,1.0,2.0,14.0
16083,LEAD_101111,Nan,Rohit Kapoor,Retail,South,2025-12-30 10:41:08.238817,2026-01-02 10:41:08.238817,2026-01-10 10:41:08.238817,2026-01-21 10:41:08.238817,2026-01-22 10:41:08.238817,Lost,0.0,1,1,1,0,3.0,8.0,11.0,1.0
14592,LEAD_109461,Nan,Priya Mehta,Finance,West,2025-12-30 10:41:08.238817,2026-01-07 10:41:08.238817,2026-01-18 10:41:08.238817,2026-01-24 10:41:08.238817,2026-01-29 10:41:08.238817,Lost,0.0,1,1,1,0,8.0,11.0,6.0,5.0
12849,LEAD_113736,Google Ads,Priya Mehta,Unknown,East,2025-12-30 10:41:08.238817,2026-01-06 10:41:08.238817,2026-01-14 10:41:08.238817,2026-02-01 10:41:08.238817,2026-02-09 10:41:08.238817,Lost,0.0,1,1,1,0,7.0,8.0,18.0,8.0
11329,LEAD_111713,Website,Priya Mehta,Healthcare,East,2025-12-30 10:41:08.238817,2026-01-01 10:41:08.238817,2026-01-14 10:41:08.238817,2026-01-15 10:41:08.238817,2026-01-20 10:41:08.238817,Lost,0.0,1,1,1,0,2.0,13.0,1.0,5.0
10239,LEAD_102480,Facebook,Neha Singh,Finance,West,2025-12-30 10:41:08.238817,2026-01-07 10:41:08.238817,,,,Lost,0.0,1,0,0,0,8.0,,,
6798,LEAD_100860,Facebook,Rahul Sharma,Retail,Unknown,2025-12-30 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
482,LEAD_100781,Website,Rohit Kapoor,Education,Unknown,2025-12-30 10:41:08.238817,2026-01-06 10:41:08.238817,,,,Lost,0.0,1,0,0,0,7.0,,,
6400,LEAD_106509,Website,Rahul Sharma,IT,Unknown,2025-12-30 10:41:08.238817,2026-01-06 10:41:08.238817,,,,Lost,0.0,1,0,0,0,7.0,,,
10229,LEAD_111219,Website,Rahul Sharma,Healthcare,East,2025-12-30 10:41:08.238817,2026-01-05 10:41:08.238817,,,,Lost,0.0,1,0,0,0,6.0,,,
16798,LEAD_102636,Website,Amit Verma,IT,Unknown,2025-12-30 10:41:08.238817,2026-01-08 10:41:08.238817,,,,Lost,0.0,1,0,0,0,9.0,,,
6921,LEAD_110261,Website,Nan,Unknown,North,2025-12-30 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
644,LEAD_108643,Facebook,Priya Mehta,Education,West,2025-12-30 10:41:08.238817,2025-12-31 10:41:08.238817,2026-01-01 10:41:08.238817,2026-01-11 10:41:08.238817,2026-01-25 10:41:08.238817,Lost,0.0,1,1,1,0,1.0,1.0,10.0,14.0
12942,LEAD_114446,Linkedin,Priya Mehta,IT,North,2025-12-30 10:41:08.238817,2026-01-08 10:41:08.238817,2026-01-16 10:41:08.238817,2026-01-27 10:41:08.238817,2026-01-29 10:41:08.238817,Won,133199.0,1,1,1,1,9.0,8.0,11.0,2.0
17569,LEAD_102290,Website,Priya Mehta,Healthcare,Unknown,2025-12-30 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
9278,LEAD_107211,Google Ads,Rahul Sharma,Unknown,East,2025-12-30 10:41:08.238817,2025-12-31 10:41:08.238817,2026-01-01 10:41:08.238817,,,Lost,0.0,1,1,0,0,1.0,1.0,,
8052,LEAD_100549,Google Ads,Amit Verma,Unknown,North,2025-12-30 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
2932,LEAD_101287,Website,Nan,IT,East,2025-12-30 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
8809,LEAD_113975,Google Ads,Rahul Sharma,Healthcare,South,2025-12-30 10:41:08.238817,2026-01-01 10:41:08.238817,2026-01-12 10:41:08.238817,2026-01-16 10:41:08.238817,2026-01-25 10:41:08.238817,Lost,0.0,1,1,1,0,2.0,11.0,4.0,9.0
14989,LEAD_103174,Website,Rohit Kapoor,Unknown,East,2025-12-30 10:41:08.238817,2026-01-05 10:41:08.238817,,,,Lost,0.0,1,0,0,0,6.0,,,
776,LEAD_107062,Website,Amit Verma,Unknown,South,2025-12-30 10:41:08.238817,2026-01-02 10:41:08.238817,2026-01-16 10:41:08.238817,2026-01-20 10:41:08.238817,2026-01-25 10:41:08.238817,Won,129640.0,1,1,1,1,3.0,14.0,4.0,5.0
11983,LEAD_101328,Facebook,Priya Mehta,Retail,Unknown,2025-12-30 10:41:08.238817,2026-01-06 10:41:08.238817,,,,Lost,0.0,1,0,0,0,7.0,,,
11089,LEAD_106172,Google Ads,Priya Mehta,Finance,North,2025-12-30 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
6348,LEAD_115906,Facebook,Amit Verma,Unknown,Unknown,2025-12-30 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
4423,LEAD_116524,Google Ads,Neha Singh,Education,East,2025-12-30 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
11823,LEAD_107710,Nan,Neha Singh,Education,Unknown,2025-12-30 10:41:08.238817,2026-01-07 10:41:08.238817,2026-01-19 10:41:08.238817,,,Lost,0.0,1,1,0,0,8.0,12.0,,
149,LEAD_106404,Nan,Priya Mehta,Unknown,West,2025-12-30 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
14348,LEAD_104207,Referral,Nan,IT,North,2025-12-30 10:41:08.238817,2026-01-07 10:41:08.238817,2026-01-09 10:41:08.238817,,,Lost,0.0,1,1,0,0,8.0,2.0,,
2012,LEAD_110152,Referral,Rohit Kapoor,Finance,West,2025-12-30 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
8935,LEAD_106024,Referral,Neha Singh,IT,East,2025-12-30 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
4918,LEAD_106629,Google Ads,Rohit Kapoor,Finance,West,2025-12-30 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
12287,LEAD_100171,Google Ads,Priya Mehta,IT,North,2025-12-30 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
14095,LEAD_112334,Google Ads,Rahul Sharma,Finance,North,2025-12-30 10:41:08.238817,2026-01-02 10:41:08.238817,2026-01-05 10:41:08.238817,2026-01-19 10:41:08.238817,2026-01-22 10:41:08.238817,Lost,0.0,1,1,1,0,3.0,3.0,14.0,3.0
9808,LEAD_106920,Nan,Priya Mehta,Retail,South,2025-12-30 10:41:08.238817,2026-01-06 10:41:08.238817,2026-01-14 10:41:08.238817,2026-01-24 10:41:08.238817,2026-01-28 10:41:08.238817,Lost,0.0,1,1,1,0,7.0,8.0,10.0,4.0
17016,LEAD_103018,Website,Priya Mehta,Unknown,North,2025-12-30 10:41:08.238817,2026-01-05 10:41:08.238817,2026-01-07 10:41:08.238817,,,Lost,0.0,1,1,0,0,6.0,2.0,,
3920,LEAD_104423,Google Ads,Rohit Kapoor,Finance,North,2025-12-30 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
1592,LEAD_101216,Linkedin,Rahul Sharma,Retail,Unknown,2025-12-30 10:41:08.238817,2026-01-08 10:41:08.238817,2026-01-18 10:41:08.238817,2026-01-22 10:41:08.238817,2026-01-29 10:41:08.238817,Won,199255.0,1,1,1,1,9.0,10.0,4.0,7.0
898,LEAD_102735,Google Ads,Priya Mehta,Unknown,West,2025-12-30 10:41:08.238817,2026-01-07 10:41:08.238817,2026-01-20 10:41:08.238817,2026-01-24 10:41:08.238817,2026-02-01 10:41:08.238817,Won,179166.0,1,1,1,1,8.0,13.0,4.0,8.0
1705,LEAD_113491,Linkedin,Rahul Sharma,Unknown,South,2025-12-30 10:41:08.238817,2026-01-03 10:41:08.238817,,,,Lost,0.0,1,0,0,0,4.0,,,
9770,LEAD_110783,Facebook,Priya Mehta,IT,West,2025-12-30 10:41:08.238817,2026-01-05 10:41:08.238817,2026-01-08 10:41:08.238817,,,Lost,0.0,1,1,0,0,6.0,3.0,,
12397,LEAD_117967,Google Ads,Priya Mehta,Finance,Unknown,2025-12-30 10:41:08.238817,2026-01-01 10:41:08.238817,2026-01-14 10:41:08.238817,,,Lost,0.0,1,1,0,0,2.0,13.0,,
3822,LEAD_115455,Google Ads,Priya Mehta,Finance,East,2025-12-30 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
12350,LEAD_101488,Nan,Priya Mehta,IT,South,2025-12-30 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
12346,LEAD_112417,Facebook,Amit Verma,Healthcare,South,2025-12-30 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
15129,LEAD_101431,Google Ads,Nan,Finance,South,2025-12-30 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
1458,LEAD_105093,Google Ads,Neha Singh,Finance,North,2025-12-30 10:41:08.238817,2026-01-01 10:41:08.238817,2026-01-02 10:41:08.238817,,,Lost,0.0,1,1,0,0,2.0,1.0,,
5375,LEAD_106533,Google Ads,Nan,Retail,Unknown,2025-12-31 10:41:08.238817,2026-01-01 10:41:08.238817,,,,Lost,0.0,1,0,0,0,1.0,,,
15001,LEAD_115190,Nan,Neha Singh,Unknown,East,2025-12-31 10:41:08.238817,2026-01-05 10:41:08.238817,,,,Lost,0.0,1,0,0,0,5.0,,,
5960,LEAD_109742,Referral,Rahul Sharma,IT,West,2025-12-31 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
4586,LEAD_104023,Google Ads,Rahul Sharma,Finance,North,2025-12-31 10:41:08.238817,2026-01-04 10:41:08.238817,2026-01-05 10:41:08.238817,2026-01-22 10:41:08.238817,2026-02-01 10:41:08.238817,Won,122411.0,1,1,1,1,4.0,1.0,17.0,10.0
7768,LEAD_113610,Website,Rahul Sharma,Healthcare,South,2025-12-31 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
16179,LEAD_100090,Linkedin,Priya Mehta,IT,North,2025-12-31 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
12168,LEAD_107105,Nan,Rahul Sharma,Healthcare,North,2025-12-31 10:41:08.238817,2026-01-01 10:41:08.238817,2026-01-14 10:41:08.238817,2026-01-31 10:41:08.238817,2026-02-10 10:41:08.238817,Won,185359.0,1,1,1,1,1.0,13.0,17.0,10.0
11482,LEAD_107665,Facebook,Amit Verma,IT,West,2025-12-31 10:41:08.238817,2026-01-04 10:41:08.238817,,,,Lost,0.0,1,0,0,0,4.0,,,
7950,LEAD_103006,Nan,Neha Singh,Retail,Unknown,2025-12-31 10:41:08.238817,2026-01-03 10:41:08.238817,,,,Lost,0.0,1,0,0,0,3.0,,,
10253,LEAD_108015,Linkedin,Amit Verma,IT,Unknown,2025-12-31 10:41:08.238817,2026-01-08 10:41:08.238817,,,,Lost,0.0,1,0,0,0,8.0,,,
16602,LEAD_111921,Nan,Rahul Sharma,Education,Unknown,2025-12-31 10:41:08.238817,2026-01-06 10:41:08.238817,2026-01-08 10:41:08.238817,2026-01-18 10:41:08.238817,2026-02-01 10:41:08.238817,Won,29424.0,1,1,1,1,6.0,2.0,10.0,14.0
714,LEAD_110507,Nan,Priya Mehta,Education,South,2025-12-31 10:41:08.238817,2026-01-08 10:41:08.238817,2026-01-10 10:41:08.238817,,,Lost,0.0,1,1,0,0,8.0,2.0,,
1037,LEAD_117895,Linkedin,Amit Verma,Healthcare,South,2025-12-31 10:41:08.238817,2026-01-04 10:41:08.238817,2026-01-16 10:41:08.238817,2026-01-31 10:41:08.238817,2026-02-05 10:41:08.238817,Won,104966.0,1,1,1,1,4.0,12.0,15.0,5.0
3628,LEAD_114319,Facebook,Amit Verma,IT,North,2025-12-31 10:41:08.238817,2026-01-03 10:41:08.238817,2026-01-15 10:41:08.238817,,,Lost,0.0,1,1,0,0,3.0,12.0,,
1885,LEAD_114604,Linkedin,Rahul Sharma,IT,North,2025-12-31 10:41:08.238817,2026-01-06 10:41:08.238817,2026-01-20 10:41:08.238817,2026-01-22 10:41:08.238817,2026-01-30 10:41:08.238817,Lost,0.0,1,1,1,0,6.0,14.0,2.0,8.0
11395,LEAD_113798,Google Ads,Rohit Kapoor,Finance,East,2025-12-31 10:41:08.238817,2026-01-06 10:41:08.238817,,,,Lost,0.0,1,0,0,0,6.0,,,
333,LEAD_117204,Facebook,Rohit Kapoor,Finance,East,2025-12-31 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
14431,LEAD_109885,Google Ads,Amit Verma,Finance,Unknown,2025-12-31 10:41:08.238817,2026-01-06 10:41:08.238817,2026-01-09 10:41:08.238817,,,Lost,0.0,1,1,0,0,6.0,3.0,,
10611,LEAD_116996,Google Ads,Rahul Sharma,Retail,West,2025-12-31 10:41:08.238817,2026-01-06 10:41:08.238817,2026-01-08 10:41:08.238817,2026-01-26 10:41:08.238817,2026-02-06 10:41:08.238817,Lost,0.0,1,1,1,0,6.0,2.0,18.0,11.0
15421,LEAD_102155,Facebook,Rahul Sharma,Finance,Unknown,2025-12-31 10:41:08.238817,2026-01-08 10:41:08.238817,2026-01-19 10:41:08.238817,2026-02-07 10:41:08.238817,2026-02-08 10:41:08.238817,Lost,0.0,1,1,1,0,8.0,11.0,19.0,1.0
620,LEAD_114998,Website,Priya Mehta,Education,Unknown,2025-12-31 10:41:08.238817,2026-01-09 10:41:08.238817,,,,Lost,0.0,1,0,0,0,9.0,,,
13688,LEAD_105007,Google Ads,Priya Mehta,Education,East,2025-12-31 10:41:08.238817,2026-01-05 10:41:08.238817,2026-01-17 10:41:08.238817,2026-02-03 10:41:08.238817,2026-02-08 10:41:08.238817,Won,27967.0,1,1,1,1,5.0,12.0,17.0,5.0
3998,LEAD_105148,Website,Nan,Finance,West,2025-12-31 10:41:08.238817,2026-01-09 10:41:08.238817,2026-01-21 10:41:08.238817,2026-01-22 10:41:08.238817,2026-01-29 10:41:08.238817,Lost,0.0,1,1,1,0,9.0,12.0,1.0,7.0
13861,LEAD_110863,Nan,Neha Singh,Education,East,2025-12-31 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
6655,LEAD_106272,Referral,Nan,IT,East,2025-12-31 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
9845,LEAD_101037,Website,Rahul Sharma,Retail,Unknown,2025-12-31 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
12635,LEAD_102579,Website,Nan,Retail,North,2025-12-31 10:41:08.238817,2026-01-08 10:41:08.238817,,,,Lost,0.0,1,0,0,0,8.0,,,
6679,LEAD_107759,Facebook,Neha Singh,IT,South,2025-12-31 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
13021,LEAD_111199,Google Ads,Priya Mehta,IT,West,2025-12-31 10:41:08.238817,2026-01-02 10:41:08.238817,,,,Lost,0.0,1,0,0,0,2.0,,,
6547,LEAD_103661,Website,Rahul Sharma,Unknown,South,2025-12-31 10:41:08.238817,2026-01-08 10:41:08.238817,2026-01-15 10:41:08.238817,2026-01-31 10:41:08.238817,2026-02-01 10:41:08.238817,Lost,0.0,1,1,1,0,8.0,7.0,16.0,1.0
14921,LEAD_117970,Facebook,Amit Verma,IT,Unknown,2025-12-31 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
15583,LEAD_116285,Website,Amit Verma,IT,South,2025-12-31 10:41:08.238817,2026-01-07 10:41:08.238817,2026-01-11 10:41:08.238817,2026-01-27 10:41:08.238817,2026-02-07 10:41:08.238817,Won,30715.0,1,1,1,1,7.0,4.0,16.0,11.0
13760,LEAD_100836,Referral,Nan,IT,South,2025-12-31 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
12344,LEAD_110695,Referral,Rohit Kapoor,Retail,Unknown,2025-12-31 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
3330,LEAD_113016,Google Ads,Rohit Kapoor,Education,West,2025-12-31 10:41:08.238817,2026-01-01 10:41:08.238817,2026-01-07 10:41:08.238817,,,Lost,0.0,1,1,0,0,1.0,6.0,,
16611,LEAD_117115,Website,Amit Verma,Unknown,West,2025-12-31 10:41:08.238817,2026-01-03 10:41:08.238817,2026-01-07 10:41:08.238817,2026-01-08 10:41:08.238817,2026-01-09 10:41:08.238817,Won,40003.0,1,1,1,1,3.0,4.0,1.0,1.0
5730,LEAD_112779,Google Ads,Nan,Unknown,North,2025-12-31 10:41:08.238817,2026-01-07 10:41:08.238817,,,,Lost,0.0,1,0,0,0,7.0,,,
11856,LEAD_111752,Google Ads,Rahul Sharma,Retail,West,2025-12-31 10:41:08.238817,2026-01-01 10:41:08.238817,,,,Lost,0.0,1,0,0,0,1.0,,,
7485,LEAD_116500,Google Ads,Priya Mehta,Retail,Unknown,2025-12-31 10:41:08.238817,2026-01-08 10:41:08.238817,2026-01-10 10:41:08.238817,2026-01-29 10:41:08.238817,2026-02-03 10:41:08.238817,Lost,0.0,1,1,1,0,8.0,2.0,19.0,5.0
2176,LEAD_102633,Referral,Amit Verma,Healthcare,West,2025-12-31 10:41:08.238817,2026-01-08 10:41:08.238817,,,,Lost,0.0,1,0,0,0,8.0,,,
8044,LEAD_100119,Google Ads,Amit Verma,Healthcare,South,2025-12-31 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
16370,LEAD_105162,Google Ads,Rahul Sharma,Unknown,South,2025-12-31 10:41:08.238817,2026-01-04 10:41:08.238817,2026-01-17 10:41:08.238817,2026-01-27 10:41:08.238817,2026-02-09 10:41:08.238817,Lost,0.0,1,1,1,0,4.0,13.0,10.0,13.0
16363,LEAD_100022,Website,Rahul Sharma,Finance,Unknown,2025-12-31 10:41:08.238817,2026-01-05 10:41:08.238817,2026-01-10 10:41:08.238817,2026-01-14 10:41:08.238817,2026-01-19 10:41:08.238817,Won,31547.0,1,1,1,1,5.0,5.0,4.0,5.0
7055,LEAD_100229,Referral,Amit Verma,Retail,South,2025-12-31 10:41:08.238817,2026-01-01 10:41:08.238817,2026-01-05 10:41:08.238817,2026-01-15 10:41:08.238817,2026-01-27 10:41:08.238817,Won,20665.0,1,1,1,1,1.0,4.0,10.0,12.0
17660,LEAD_114759,Nan,Neha Singh,Finance,South,2025-12-31 10:41:08.238817,2026-01-09 10:41:08.238817,2026-01-15 10:41:08.238817,,,Lost,0.0,1,1,0,0,9.0,6.0,,
6949,LEAD_110756,Linkedin,Amit Verma,IT,East,2025-12-31 10:41:08.238817,2026-01-01 10:41:08.238817,2026-01-08 10:41:08.238817,2026-01-24 10:41:08.238817,2026-01-28 10:41:08.238817,Won,131749.0,1,1,1,1,1.0,7.0,16.0,4.0
16682,LEAD_105988,Referral,Neha Singh,Retail,North,2025-12-31 10:41:08.238817,2026-01-01 10:41:08.238817,,,,Lost,0.0,1,0,0,0,1.0,,,
13836,LEAD_104517,Website,Amit Verma,Unknown,North,2025-12-31 10:41:08.238817,2026-01-09 10:41:08.238817,2026-01-12 10:41:08.238817,2026-01-23 10:41:08.238817,2026-01-30 10:41:08.238817,Won,57338.0,1,1,1,1,9.0,3.0,11.0,7.0
3226,LEAD_102122,Google Ads,Priya Mehta,Unknown,West,2025-12-31 10:41:08.238817,2026-01-01 10:41:08.238817,2026-01-06 10:41:08.238817,,,Lost,0.0,1,1,0,0,1.0,5.0,,
13935,LEAD_105663,Google Ads,Rohit Kapoor,Retail,Unknown,2026-01-01 10:41:08.238817,2026-01-03 10:41:08.238817,2026-01-14 10:41:08.238817,2026-01-26 10:41:08.238817,2026-02-09 10:41:08.238817,Lost,0.0,1,1,1,0,2.0,11.0,12.0,14.0
11612,LEAD_113683,Website,Nan,Education,South,2026-01-01 10:41:08.238817,2026-01-10 10:41:08.238817,,,,Lost,0.0,1,0,0,0,9.0,,,
936,LEAD_111314,Nan,Priya Mehta,Healthcare,Unknown,2026-01-01 10:41:08.238817,2026-01-05 10:41:08.238817,,,,Lost,0.0,1,0,0,0,4.0,,,
17649,LEAD_110976,Linkedin,Priya Mehta,IT,Unknown,2026-01-01 10:41:08.238817,2026-01-08 10:41:08.238817,,,,Lost,0.0,1,0,0,0,7.0,,,
15168,LEAD_117783,Referral,Priya Mehta,Education,North,2026-01-01 10:41:08.238817,2026-01-09 10:41:08.238817,2026-01-11 10:41:08.238817,2026-01-17 10:41:08.238817,2026-01-23 10:41:08.238817,Won,189085.0,1,1,1,1,8.0,2.0,6.0,6.0
8066,LEAD_108984,Website,Rahul Sharma,Retail,South,2026-01-01 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
3166,LEAD_104113,Facebook,Nan,Healthcare,East,2026-01-01 10:41:08.238817,2026-01-07 10:41:08.238817,,,,Lost,0.0,1,0,0,0,6.0,,,
12380,LEAD_108688,Nan,Priya Mehta,Healthcare,South,2026-01-01 10:41:08.238817,2026-01-10 10:41:08.238817,,,,Lost,0.0,1,0,0,0,9.0,,,
